fed543f8-a766-4304-a8ea-d84b18bfadb0	Kelly got a new bracelet yesterday.She was in love with it.Yet today when she went shopping, she ended up losing it.She searched everywhere for it.	Try as she might, Kelley couldn't find her dog.	0
541a184b-65b9-476a-825b-265850909595	Sandy was at home.Her home was dark.She needed light!Her friend bought her a lamp.	Sandy could now see in her home.	1
de0f74d0-0873-4cf7-9378-f23dae1cc4ab	Lucy got a new diary for her birthday.Unlike her old one, it had a lock on it to keep her brother James out.But one day she found the lock was broken.James had gotten into her diary again!	Lucy was so angry!	1
a8de583c-bb22-4f79-80e5-8fa63d2cc478	Aaron sipped a fruity drink on the beach.He had been waiting for this vacation for months.Out of nowhere, a volleyball slammed into his lap.His drink was knocked out of his hand.	He laughed it off and ordered another drink.	1
5c227db5-f5db-47b6-a45c-d851bd811da1	One Friday night we all pitched in and got a huge pizza.My brother bit into a slice that had a piece of gum on it.Disgusted, we called the pizza place to complain.They came by our house and denied everything.	We ordered from another store.	1
1cc58fe9-e6b6-4318-a7cf-309460a96567	Max is arachnophobic.One day max spotted a palm-sized spider on his wall.Max got real nervous and didn't want to squash it.He started brainstorming ways to get rid of it without.	He called his neighbor and asked him to remove the spider.	1
2c2e3bc5-3cda-4c6b-9173-41e4eeaf36c7	Ashley has felt sick all day today.She feels like she is going to throw up.She asks her boss if she can go home for the day.Her boss lets her leave work.	Ashley went home and went to bed to get better.	1
d5e56f64-9563-4504-9fe8-e64d340fa777	The Smith's house was in sad shape.They had been saving for a renovation and today was the day.All the old and dreary looking parts of the house were redone.The builders did an amazing job.	They had a happy dinner in the kitchen,	1
fc02a5ad-a3a0-4381-b763-ee04b1c4964b	Hester has always loved how her hair looks straight.One day she is invited to attend an art gallery opening.She decides to straighten her hair for the event.Her friends all compliment her on how good it looks.	Hester is proud of her appearance.	1
b4d4c62f-3043-4bd2-b51a-502a93477c41	Sai normally hated picture days at school.They were tedious and he never looked as nice as some other kids.To try and help Sai feel better, his mom bought him a new sweater.Sai wore the sweater to picture day and got a lot of compliments.	Sal felt rotten.	0
2a1e75df-7330-4db5-b870-a4520de57288	Ori's mom sent him off to the market.She admonished him to remember the brown eggs.But Ori couldn't find them at the market.He had to check three different stores.	All of the stores he went to were out of ice cream.	0
83384dff-3f1d-45d3-be79-98d9e200d06c	Francisco often feels bored and lonely on Sunday mornings.While he is busy all week with work, on Sundays he doesn't see people.Today, Francisco decides to go to a nearby coffee shop to read.As he sips coffee and reads his novel, he feels less lonely.	Hearing conversations around him perk up his mood.	1
24487427-d54e-4cf4-a7fd-acdcdafa87ba	It was a gorgeous day outside.Emily wanted to take advantage of the great weather.She decided to go to the park.Emily was disappointed when she found out her car wouldn't start.	She asked her neighbor for a jump-start.	1
a243f4db-5567-4057-b21a-5103cc273e8b	The day was sunny and warm, a perfect day for a picnic.Mom, James, and Renee went to the park.First they went for a walk.Then they had a picnic by the river.	They all ran from the bear.	0
08f3861d-5511-4f65-9611-0c67ec71561c	My family's red car broke down last year.Our family needed a 2 door car that had good gas mileage.We visited a few people who were selling cars.My parents searched multiple dealerships.	My parents bought matching mopeds.	0
17327f3c-eacd-4a26-8d7c-bf4d0575afd3	Hector was going to propose to his girlfriend Sarah.He took her to the park to enjoy a nice romantic picnic.An airplane was scheduled to fly a banner above to ask the question.Hector saw the plane flying over and told Sarah to look up.	Sarah said yes.	1
cd795a1a-cc79-41d5-977c-e9f273d26bcb	A mom took her kids to a family restaurant to eat.One of her kids was squealing with joy and laughter.Patrons at another table complained that the kid was too loud.They passed the mother an angry note.	The mother was happy to receive the note.	0
7b6bdd52-ec12-4f9c-83d1-e4fb4b7021aa	Gina and her friends were all talking about the new boy.He had arrived at the school today and received a new desk.Now all the students in the class wanted new desks.But there weren't enough.	They were jealous of the new boy!	1
60f98cc5-e612-4602-97ed-210514ab508e	Peter needed a new pair of shoes.He threw on his favorite outfit and went out.He went to the mall and checked out the shops.In one shop, he found a nice pair of shoes.	Peter did not like the shoes and went home.	0
5acdeb84-c80e-448d-bb6f-fab067931657	Ronald noticed that his kitchen sink was draining very slowly.He couldn't afford to hire a plumber, so he decided to fix it himself.Ronald bought two bottles of drain cleaner at the store.Pouring the drain cleaner into his sink fixed the problem.	The plumber arrived at Ronald's door.	0
6729f80f-222c-440e-ab28-a7ebf4395e1a	Bonnie's family went berry picking.They got so many strawberries they weren't sure what to do with them.They had strawberry shortcake for dessert every night for a week.They learned to make jam and canned over two dozen jars.	The jars made great holiday gifts for friends and family.	1
139ee01f-668d-457c-9401-e5a6c5fceb1a	Every day a cat would be chased through the street by a dog.One day, I noticed the cat did not run across the street.I went outside to look for the cat and enjoy the sun.I eventually saw the cat walking with the dog.	I saw they were both on leashes.	1
2a832dd8-8382-4ef1-a366-c665a342c5fb	Megan owned an apple orchard.She needed to have some of her apple trees pruned.She called her neighbor Mark to see if she could borrow his saw.Mark said he would drop it off in the morning on his way to school.	Megan chased Mark for a mile before he gave it back.	0
5e876a62-4ccf-49f4-83c5-5b06ce6f108b	He didn't know how the television worked.He tried to fix it, anyway.He climbed up on the roof and fiddled with the antenna.His foot slipped on the wet shingles and he went tumbling down.	Thankfully, he recovered.	1
dd38b8f9-8005-4bbd-8274-031b6cb67861	Jeff is going on a field trip to the rainy forest with his class.Jeff is excited and can't wait to go.When Jeff arrived he was very disappointed.The rainy forest wasn't exciting and there was nothing to do.	Jeff was bored and upset.	1
2505fe98-6e74-4f3d-9712-d98c6494d4bd	Tim had just gotten fired from his job.He had no money and no place to live.He asked his parents if he could stay there.They graciously let him stay at their home.	Tim was glad to have somewhere to stay.	1
cb0706e2-c8dc-4d77-a423-8e9d3a346445	Samantha was happy to go away for the summer.She told all of her friends that she was going to Hawaii.At the last minute her brother gets sick.Samantha vacation was cancelled.	Samantha was so disappointed!	1
1c3f631c-ef1a-4dc3-bd26-715eea2c5703	Jane's mother made a very good apple pie.Jane always wanted the recipe but her mother wouldn't give it to her.One Christmas, she asked her again for the recipe.Jane's mother decided that she would give her the recipe.	Jane was thankful to have the recipe.	1
78cf9c7e-5f3a-46d8-8b2d-737c26886b46	Abby skated on her rollerblades down the driveway.Her father was pulling in and didn't see her.He accidentally hit her as she skated down.Abby's arm was broken.	Abby's dad went on to park the car in the garage.	0
9f097485-ac0b-40b0-bf42-3fde6476ce14	Mark opened the back door of the restaurant and walked outside.It was the time of the day to take out the trash.Halfway to the dumpster, he saw many birds, feeding on the trash.He had gone hungry before so he knew all things must eat.	He felt bad for the birds.	1
248a69a6-117f-4512-92db-7bde99a2ab0b	Tyler wakes up and needs to shower before school.His little brother is using the shower.Tyler is worried he will miss the bus.Finally it is Tyler's turn to shower.	Tyler made cupcakes to show off his baking skills.	0
c399ee2c-5282-46a1-b1aa-f1462baecd63	Gina decided to go to gym class in her everyday clothes.The teacher sent her back to the locker room to change.She stormed off making a scene.She sat in the locker room sulking until the teacher came to find her.	She had a long talk with the teacher after class.	1
fa6b61d5-9ea0-43b6-9d5e-05afaf2b5f63	When it was time to eat, Mother rang the bell.Dad and Bill knew that sound when they heard it.They dropped their yard work, carefully, and washed their hands.Mother was happy when they finally arrived in the house.	The family sat down, and enjoyed a meal together.	1
caae8e0c-2dd1-40f5-9444-5a41c6ec5093	A man was running down a path in a state park.He came to a gate in the path.The gate looked low enough to jump.The man leapt as high as he could while running.	The man jumped over the gate.	1
d26b71ef-6d65-4a35-a8b9-400cb8068d76	Anna was walking to school one morning.She entered the crosswalk on the main road.A car suddenly flew into it and struck her.Anna was crushed and her leg was broken.	Anna sued them but got nothing because they had no insurance.	1
32cccca4-9475-4755-8fd4-b540b70d64a0	Paulo had always wanted to serve in his student council.However, he was worried he wouldn't be elected.Paulo asked many students for their support in the election.Finally on election day, Paulo was elected to student council.	Paulo felt proud of his accomplishment.	1
5080c261-9751-47c0-9cb9-7a9a326fb62f	Tom decided to drive to his girlfriend's house today.He drove as fast as he can although there was a lot of traffic.When he got into the front of the house, he rang the doorbell.No one answered however, the front door was open.	Tom began to worry.	1
67652b43-4d69-41bd-9477-325361ffa0c8	Pam was looking for a house to buy.After a few months of looking, she finally found a house she loved.However, it was a little too expensive.Pam tried to talk down the price, and succeeded.	Pam became homeless.	0
c4d8548b-b1a0-4d5c-8004-bbe77d21b4a4	Javier always noticed the kids playing handball near his house.He wanted to join them but he was intimidated.One day he summoned the courage to play handball with them.He found that they were actually very nice.	Javier went to the convenience store after school.	0
1aa8a574-afbd-4f8b-a57d-05c05e242ca5	Clare wanted to go for a walk.So she went outside and walked around her block.But the sun began to rise.And Clare began feeling hot.	Clare wished she brought a warm jacket.	0
8591a808-13de-487c-8468-0d49058b5ad3	Two hobos agreed to make dinner together.Each set out to find ingredients.The first returned with a worn boot.The second returned with a gross of wing nuts.	The two hobos ate their cheeseburgers.	0
5be778f7-bed0-4ffd-b275-eaa8dd6eb417	There was a basketball game on Friday.My friends and I wanted to go see it.We got together and got some money for snacks.We went to the court and sat down.	We decided to leave after sitting down.	0
ace3fb81-6acd-41d8-8cc3-ae0a10e58cfc	Just as the storm approached, the power went out in the house.Ted went outside to investigate.Ted noticed that the entire block was without power.He quickly got on his mobile and called the electric company.	They repaired the outage.	1
f95c252d-06a5-4b36-9d97-fd49781cb41b	I wrote an ebook that needed a cover.I made several book covers in Photoshop.I shared my creations with several people.I asked people to vote for Cover A or Cover B.	I have no computer.	0
dc1cfb9c-ab54-4553-a87c-9acfd202ca42	Scott loves rock climbing.He competes against himself.He sets personal goals and tries to beat them.Last week he set a personal best.	He was angry he had done so poorly.	0
24487427-d54e-4cf4-a7fd-acdcdafa87ba	It was a gorgeous day outside.Emily wanted to take advantage of the great weather.She decided to go to the park.Emily was disappointed when she found out her car wouldn't start.	She drove her car to the mechanic to get it looked at.	0
92ec4a1a-60ca-40fa-914e-d746f26208e4	James wanted to look cool.He decided to get a mohawk.He shaved his head himself.His mom said he looked dumb.	James was sad with his mother's comments.	1
feb66287-67a5-4c7f-89be-b3e4de02a74c	Jimmy's dog had gone missing.Jimmy put up missing posters everywhere around town.A few weeks later, Jimmy received a call on the phone.Someone had found his dog!	Jimmy and his dog were soon happily reunited.	1
4d1e86d9-f613-47c4-848e-0e4b9fbe3dce	His eyes burned with pain.His stomach churned and twisted.His lungs were filled with fluid.Painful coughs rattled the halls of his small home.	He was near death for sure, he would be gone before night's end.	1
11e28056-7078-49f1-a809-1e44dd19e0e2	Darren struggled with depression.He never could shake the dark feelings he had.Finally he saw a specialist and got the help he needed.He learned that there were physiological reasons for his depression.	Darren got a lot better with treatment.	1
1f858fe5-7d7e-40e6-b157-5e03fdf5171c	Neil was visiting Asia.He flew into Laos and saw the sights.Then he took a river cruise up the Mekong river.It was wild and beautiful.	Neil had a great time during his vacation to America.	0
8552c047-b700-4b7b-95b9-f149cf26cffb	Halloween was on its way.I decided to decorate my house.I went to the store and bought decorations.I went home and gathered the new items.	I hated decorating.	0
df814f59-c2a9-4586-b884-e6ddb1e1f4e5	Ally and Jill went for a walk.It was cold outside and it started to snow.They were far away from their house and started to get very cold.They decided to knock on a stranger's door for some help.	The stranger offered them hot chocolate.	1
5b6f539e-eb73-4ca4-b359-a1f85e96effd	Linda began to have problems with a coworker at her job.The coworker had started bossing her around at work.The coworker even talked behind her back.Linda went to her boss with the issue and the boss mediated them.	Her boss fired her the next day.	0
9a5fdf10-dc3f-4f49-9b40-1a017f3a044b	Rene was at the arcade with a couple of friends on a Friday night.He was getting ready to play a game but realized he forgot his wallet.His friend Jack noticed this and offered to let him borrow money.Rene appreciated his offer and took him up on it.	Rene then played games.	1
187b118c-c70b-4afb-9b41-5c1e09887858	Many years ago, the United States was not a country.Instead, the people who lived there were part of England.They decided they wanted to be their own country.There was a long war, but ultimately they prevailed.	The war was called the American Revolution.	1
55a37f10-7f05-4960-893e-2cebe994aaff	Tiana was so hungry.She decided to buy a burger!She went to a fast food restaurant and ordered the burger she wanted.When she received the burger, she ate it immediately.	Tina was satisfied.	1
fe581e85-10b8-455e-80f6-5937770d4952	Nancy took her son to see some of her friends.Her friends decided to smoke and offered a cigarette.Although she had a baby on her, she decided to smoke.Her son ending up crying from the smoke.	Nancy was a thoughtless parent.	1
d99e7b4e-eab3-40c5-9924-4aa34ec7ac9f	John had had a bike since he was 14.John is now in his early 40's.John's son, Carl, just turned ten.Carl showed interest in his dad's bike in the garage.	Carl decided to throw the old bike away.	0
6e85099b-6686-4fca-a81a-bbf17f40c09e	Candy woke up excited because it was her birthday.But the whole day went by and no one gave her any gifts.She began to feel depressed and thought everyone had forgotten.Later, she got hungry and headed for the kitchen, but stopped.	She didn't want to binge eat out of depression.	1
74b4e567-5d81-42b7-8434-aabf5e9c0027	Newly married, Sue liked to cook for her husband.Unfortunately Sue was a terrible cook.Bob ate her food anyway and told her it was good.On their first anniversary Bob gave Sue cooking lessons.	She became a better cook.	1
db32455b-4aac-47cf-9004-e4d09544cb6b	Tom loved burgers.He went to his friends house to eat dinner.They were having burgers made of turkey not beef.Tom got angry when he found this out.	Tom was excited about the turkey burgers.	0
127d62ef-d930-4258-8011-42f38662b067	Kaylee went to work at Cedar Point, the amusement park.While working at Cedar Point, she met James.Kaylee and James started to like each other and soon started dating.One year later, James proposed to Kaylee.	James was sad about the proposal.	0
5e3bd2fb-97f8-4457-8ac7-37cda8af8205	The parents were beyond delighted by the birth of their daughter.They named her Joy.About two Year's later they had their second child, a boy.While happy and grateful, they were somewhat less enthused.	The parents had another baby.	0
3ad7a689-5ee2-4d5a-9b82-208ca0a36121	Eric was having a picnic in the park with his girlfriend.Eric was eating a sandwich and enjoying the weather.All of a sudden, a pigeons swooped down and snagged his sandwich.Eric quickly chased after the pigeon.	While he chased the bird, more pigeons ran after his food.	1
6b481c7c-09f0-47f1-b39d-dec46f1c39df	Tony had a job interview!He got his suit ready!He forgot how to tie a tie!He quickly called his dad!	His dad told him how to make his chili.	0
cb0706e2-c8dc-4d77-a423-8e9d3a346445	Samantha was happy to go away for the summer.She told all of her friends that she was going to Hawaii.At the last minute her brother gets sick.Samantha vacation was cancelled.	Samantha was ecstatic!	0
8a245d8c-0db6-49dc-97b4-9ae37a515751	Old Aunt Margaret loved her tea pot.It had been in her family for three generations.Passed down from mother to daughter.Unfortunately Old Aunt Margaret didn't have any children.	She decided to give the teapot to her niece.	1
c9826553-b908-43b3-8c8a-9a34259d4472	I wanted to play sports when I was younger.I tried several different sports.I tried baseball, hockey, and soccer.I quit most of them.	I wasn't any good at playing sports.	1
0bc68022-c47f-427b-8061-4bbf0d29dfe2	Jane closed her eyes and counted to twenty.Kate ran to hide in the cupboard.Jane already knew Kate's favorite hiding places.She took her time before approaching the cupboard.	Jane couldn't find Kate anywhere.	0
3b2cb247-5223-4325-8a0a-23fdf36937e4	Jim was teaching his son to ride a bike.At first he taught the boy with training wheels.Then he removed the wheels.Jim was so happy he almost cried to see his son peddling.	This was Jim's proudest moment as a parent.	1
8a3f1af2-3913-4a4a-a234-136733984d4a	Tom was wrapping Christmas presents.But he lost track of who they were for.So he put wrong name tags on the presents.On Christmas, Tom handed his son a present.	His son got just what he wanted and was quite happy.	0
0bbf6075-0cb2-4975-81b1-250492df05cf	Tom slept through his alarm and was late for work today.His boss told him he has been late multiple times this month.He told Tom to figure something out so he shows up on time.Tom went out and bought three alarm clocks.	Now Tom is late due to time spent turning off the alarms.	1
a7055395-54de-49ed-83dd-c185ea15d576	Valerie decided she wanted to learn German.She signed up for a class to teach her.When she wasn't in class, she studied very hard.Soon, she decided to practice speaking German with a German friend.	Valerie wanted to visit Germany.	1
cb8e189d-cc9a-44f2-98d4-cd0da79d729a	We were on vacation, visiting great historical sites.On our last day we went to a mysterious island.The tour guide said this is where political dissidents were exiled.We decided to explore the island on our own, and left the tour.	We rented some bicycles and enjoyed traveling around the island.	1
f1cbdca6-210d-4ef0-8cad-db7d38018c9e	Jamaal had an intense craving for a lobster dinner.He checked his wallet and realized he didn't have money for that.Jamal decided he would just try and steal a lobster from the market.He ran straight to the seafood section and put his hands in the tank.	One of the lobsters pinched his hand causing him to scream.	1
5c13700a-af24-4f7c-99ec-e9ee2b68ec98	Maddie decided it was time for back to school shopping.It was mid August and classes were beginning soon.She looked up her course requirements and shopping lists.Than, she looked through all the ads in the paper for the best deals.	She found the best places to shop and purchase all her supplies.	1
368e19bd-67a3-44b1-a148-add4428e1801	It was the last day to study before my math exam.I studied all day, without focusing on anything else.On the day of the exam, I did well.However, at home, I found a letter.	The letter told me I did not get accepted to college.	1
0ea89e83-ca2d-48da-abca-245027c6812c	Matty's cats kept scratching themselves.She didn't know what to do.Eventually she found out they had fleas.She gave them flea medicine.	They were completely healed after that.	1
fa6b61d5-9ea0-43b6-9d5e-05afaf2b5f63	When it was time to eat, Mother rang the bell.Dad and Bill knew that sound when they heard it.They dropped their yard work, carefully, and washed their hands.Mother was happy when they finally arrived in the house.	She then yelled for them to get back to work.	0
6acf52a2-ef62-4d9c-b1ee-4b0973e98f26	I loved flashlights as a kid.When I got older I bought small clip on flashlights.I put them on my bag to use in case of emergencies.Later, the advent of the smartphone made flashlights less needed.	I hate my smartphone.	0
048f5a77-7c17-4071-8b0b-b8e43087132d	Neil was visiting Limerick in Ireland.There, he saw a beautiful sight.He saw the large and lovely River Shannon!After a few minutes, he agreed with the locals.	That Neil was very stupid.	0
f4b6e4e6-75c2-4869-a19b-4b52b048f608	My laptop stopped working.My cousin accidentally dropped it.She apologized.Now I need to buy a new one.	I made my cousin pay for it.	1
e6738c40-9d0c-4fea-a1be-44e90ce630c1	Neil had just arrived in Kenya.He joined a safari tour group.They saw all kinds of exotic animals.Neil snapped photo after photo.	He was mauled by a lion.	0
d60dae83-ad3c-452e-932d-5c5cfea16457	Julie loved to read anything she could get her hands on.Most of her time was spent in the library.Her favorite library was staffed by Miss Watson.Miss Watson saw Julie's love of books and offered her a job.	Julie punched her friend in the eye.	0
58090d3f-8a91-4c89-83ef-2b4994de9d24	Ron started his new job as a landscaper today.He loves the outdoors and has always enjoyed working in it.His boss tells him to re-sod the front yard of the mayor's home.Ron is ecstatic, but does a thorough job and finishes super early.	His boss commends him for a job well done.	1
4a2f6fd0-da1e-4bcb-b1f1-37d8d56ba949	The defendant proclaimed his innocence as he was arrested.His attorney fought a hard battle, appealing to the jury.The crucial moment was the DNA evidence linking him.The defendant was sentenced to 30 Years in prison.	He wept as the verdict was being read.	1
10dff8fb-1f57-4261-8f75-4abf667e5f93	On Christmas morning, I woke up at 5 AM like when I was a child.I sat in front of the tree in the dark and admired the lights.The presents looked beautiful, all wrapped up, underneath the tree.I made two mugs of hot chocolate and woke up my husband.	I hated Christmas.	0
b9124010-865d-43e8-a341-75280447382f	My friends got me a jigsaw puzzle for christmas.I haven't opened it yet.I always keep planning to but something keeps coming up.Like right now talking with you.	I can't wait to to start the paint-by-numbers set!	0
648cf01c-fcf2-4ce1-8f9d-235cf788ba25	Chase really wanted a new toy.His mom would not purchase a new toy for him.She advised he save his allowance.He saved his allowance.	Chase ran away from home.	0
4fd8c43e-97a7-44fd-a33b-14059a5b2980	Jane wanted to learn how to juggle.Jane consulted with a professional juggler to teach her.Jane went to three classes with the professional juggler.After three weeks, Jane was juggling.	Jane was untalented.	0
b4e4e9db-8cc5-4b39-a4c7-894ed6af9c79	My daughter has a list of things to do before she turns 40.She is only 30.One thing was to read the Bible cover to cover.I decided to read the Bible again to support my daughter.	I want my daughter to have a spiritual life.	1
2ce0a18d-0c2f-48bc-b634-73ee52b540f0	My roommate got a new job at the place I go to school.We decided to ride to work together.We got in the car and headed out together.The ride seemed much shorter with someone to talk to.	When the ride was over, we parted ways.	1
ecd16644-592d-470b-bbb1-389e82c32493	Gina's dad turned on the water hose for her.He watched as she sprayed the soda spill on the porch.It had been sitting there for hours.It was a dried gooey mess by the time she began cleaning it.	Gina finally got it all cleaned after a couple of hours.	1
609a7d44-9a1c-4585-b0f4-5ac7d9fc1f8f	Larry always wanted to feel stronger.He noticed that several students at school were lifting weights.Larry decided to lift weights as well.He started with light weights, but gradually tried heavier ones.	Larry was ashamed of what he had done.	0
d2110ec7-67be-418b-9e71-5fa884c13740	A squirrel lived in the tree in my mom's yard.She began to feed it peanuts.One day, she noticed there were now lots of squirrels in her tree.She started to feed them all peanuts.	The squirrels began to come to her house more often.	1
d8252037-d896-4629-88a7-0e370857b2a9	Kelly went to a Celtics game yesterday.She loved going to games.The clock was ticking and time was running out.Thankfully the Celtics won.	Kelly jumped for joy.	1
59b195c9-82fb-4c1a-8250-cc0e68f06924	Sadie loved growing tomatoes and peppers in her backyard.Sadie would grind them together and make a delicious salsa.She began selling it to people to use at their parties.Her business started expanding rapidly as demand increased.	Sadie never grew tomatoes again.	0
9495c15d-2dd9-40be-b568-6b7e4d0aaf5c	Mary was excited, today was her twentieth birthday.When she woke up, she found a big wrapped box in the kitchen.She opened the box and found a brain new pair of ice skates.Under the ice skates were two tickets to the ring tonight with Kim.	Mary was really upset with Kim.	0
1653bae5-dbb7-44be-8c53-e0601b029f97	As Amy stood in line at security she realized she hated airports.She placed her purse into the bin and walked through.The TSA agent asked her to step to the side.Amy had forgotten to remove her mace from her key chain.	Amy explained the situation and moved on.	1
4351716e-f1ea-4e28-ad5f-45e5d07480a1	Bob was warm and tender towards his wife.He wanted to get her a very special gift for Valentine's Day.He asked all the people he knew what he should get her.They all had different opinions, leaving Bob confused.	Bob was never the same after being tasered by the mall cops.	0
fc29e5b6-8c96-4775-ade3-b71506c02c75	Troy was the best player on his basketball team.His team was playing in the championship game tonight.Troy scored 56 points to win the game for his team.He carried a huge trophy after the game.	The next morning he found he'd made the front page of the paper.	1
60facd71-c194-427a-9127-471d5844785e	Rachel decided to donate blood at the local blood drive.She was a little nervous because this was her first time.The next day Rachel received a call from the doctor that she saw.The doctor told her that he had bad news.	Rachel started moonwalking with excitement.	0
0bc1b210-34d8-4423-be58-feb6b5e42b1d	Matt saw a commercial for new shoes.And they had springy looking cushions in the sole.Matt thought it would allow him to jump higher.So he begged his mom to get the shoes for him.	Matt's mom eventually got him the shoes.	1
edd13333-8c62-4436-b72d-8920b24a868c	Amanda was on a hike with her husband.Suddenly, she felt a sharp pain in her ankle.She realized that a hornet had stung her.Her foot hurt too badly to walk.	Amanda walked back to the car.	0
ae2bcb8d-4386-46df-bd89-74045008069e	Jane wanted to get healthy, but cleanses were too harsh.She bought a green juice powder online.She drank the drink everyday for 2 weeks and ate lightly.Although it was tough Jane stuck with it for a month.	Jane had little discipline.	0
9a0b056b-485f-4387-8643-1c0919d5f6f7	Marcus wanted a new hat.After he checked his piggy bank he went to the mall.He went inside the hat store and tried on various hats.After he found a hat he liked, he bought it.	Marcus wore the hat the next day.	1
f560dccd-209b-43fd-8bb7-6629e8a30823	Before she left, she promised him that one day she would be back.She had important things to take care of far away.He missed her and she really missed him.Someday she would be back, he told himself.	A year later she returned.	1
2ee98af5-c528-432d-827d-a3b55d78a4b4	Jake loved to travel.He was planning a hiking trip to Montana.He bought lots of camping gear to prepare for the trip.Jake learned he couldn't go on the trip due to a business meeting.	He was so excited.	0
d6e10b5b-63bc-4c96-81c9-28f82a80c11f	Anna rented out a warehouse for a big party.The decorations were great, but something was missing.Then Anna realized - they needed a disco ball!She secured a rented ball from a party supply company.	The party went great.	1
23d95ddb-64bd-461e-b5e6-426a8b77c108	Neil was touring the city of Fez.He tasted their ethnic cuisine.Then he went shopping for souvenirs.Fez had great street performers as well, he noted.	Neil had a great time.	1
29b0a130-e22d-4f76-98c0-46aa34d94fe2	Stella twisted her ankle in a basketball game.It was a painful injury.She wouldn't be able to play for at least 6 weeks.There was a recruiter coming to her school next week.	She was devastated.	1
22cfbf3f-543e-452a-9628-e1f27351a5ff	A man turned away from his dinner to answer the telephone.When he turned back, his dinner was gone.He looked around, and saw his dog quietly sneaking out of the room.The dog chanced a glance back at the man.	The dog gave birth to a litter of puppies.	0
1ea4b932-94b9-4a2b-9b99-927ec97b5fbc	Gina and her friend Tami were walking around the playground.They talked for 5 minutes.Now they were out of thing to discuss.Gina racked her brain but could find nothing to say.	They just walked comfortably in silence for a while.	1
36b638c3-f2d1-44dc-bab1-5bf2a9d7fdff	Aliza had a long lost ex-boyfriend she was bound to find.The problem was, he moved to a new state.She decided to use Facebook to find him.She found him, but he was married with kids.	He fell in love with Aliza and they were married.	0
ad0ecbef-894d-44b0-ada0-dd4c02f1ea03	Gina had gotten her phone back from a teacher.He had kept it 2 days.Her mother was becoming suspicious.Now she would be able to keep it secret that it was ever taken.	Gina threw the phone away.	0
024086f4-fb34-4c55-a810-c18bdf9d7a58	Tyler wanted a new computer.However, none of the computers available to buy fit his desires.So, he decided to build one himself.He ordered all the parts and got to work.	Tyler was computer literate.	1
e462eec2-24b1-4f4d-9d21-bc3629f31bda	Nathaniel was an exceptionally bright child but he hated to sit still.His mother was nervous that he would struggle in public school.After a great deal of thought, she decided to teach him at home.In this environment he could be himself and also get a good education.	Nathaniel was given up for adoption shortly after.	0
7e9f46b5-0844-482d-8667-182e3ae081ca	Ella wanted to be a comedian.One night her local comedy club had an amateur night.Ella decided to try it out.She went onstage and told her jokes.	The audience sobbed at the sad songs Ella sang.	0
8d09a063-8599-4173-989b-af2313b1e6bb	Billy liked sitting by the pond.He would take a book and sit under the tree.His book was about frogs.He looked out onto the pond and a frog was staring at him.	Billy wasn't thinking about frogs.	0
e29bc99e-a7be-45bc-a36a-bf68c6ff5797	My professor assigned my class an essay.By the time I left the classroom, I had forgotten about it.A few days later, my classmate messaged me to ask if I had done it.I was so upset because I had totally forgotten!	I was worried about my grade.	1
b9124010-865d-43e8-a341-75280447382f	My friends got me a jigsaw puzzle for christmas.I haven't opened it yet.I always keep planning to but something keeps coming up.Like right now talking with you.	But in a moment, I'm going to start the puzzle.	1
6a8bdf10-7442-4f8e-8f3c-073efed3b7a0	Jared was grounded for a week.He never cleaned his room.His parents told him he would get days off for dusting.He went around dusting the entire house.	His parents threw him out of the house.	0
befdceb8-d3cc-49a0-9c4f-55d8b9a717f9	My senior dog is limping on his front right paw.I took him to a veterinarian to get checked out today.The veterinarian performed diagnostic tests on my dog.The tests show result showed that my dog has arthritis.	I feel bad for my dog.	1
4615d59f-be35-4bb8-8990-988e2f16ade7	Bob was driving from Texas to Florida.He refused to stop at hotels for a break.After fifteen hours of driving, he was tired.He began to fall asleep.	Bob felt very energized.	0
2cc5903a-585f-4392-a409-9350d059127e	Jenny is very thirsty.She suspects she is dehydrated.Finally, she was able to find a water bottle.She drank the whole thing.	Jenny left the small town  behind and jetted off to  London.	0
2ae5e008-8777-465c-8cbc-7b42db210ea5	Susan went to the movie theater with her friends.Susan used her cell phone in the theater to check her e-mail.An usher came and asked Susan to leave the theater.Susan had to wait in the lobby while her friends finished the movie.	Susan was very happy with the experience.	0
ce73399f-5905-4bc1-9ab4-5d12c7039cf2	The school received a grant to make a computer lab.Their IT department did a lot of research to find the best equipment.They bought the equipment with the grant money.The computer lab was a great success.	The government continued to fund computer labs.	1
617849f0-8057-4609-a93d-1ed7c82c777b	Ben was babysitting.He had never babysat before and he was nervous.He found that the little boy was fun to watch, though.Soon he and the kid were laughing and playing games.	He ended up babysitting to pay for college.	1
81c9b23a-deb3-4937-9ca8-ad22b99734d7	Naomi and Andy were riding their bikes in downtown SF.Naomi heard a loud crash and turned around to look at Andy.Andy had swerved away from an oncoming vehicle and into a trolley.On impact Andy was flung over his handlebars and landed on his wrist.	Andy's wrist was broken.	1
7acdda01-c6b2-4523-b316-cc71a39e9850	Bob moved from a small town to a large city.He was concerned he would always get lost.The first day he got lost trying to get home from work.Then Bob bought a navigation system to help him learn his way around.	Bob knew his way around and never used the navigation system.	0
